dataset,variant,case,check,value,threshold,comparison,source,status
near-0.02,guarded,wider-float32,legacy_local_correction,7.084769477792825e-13,1e-10,<=,fit.local_correction_inf,pass
near-0.02,guarded,wider-float32,precision_local_correction,7.111908781972089e-13,1e-10,<=,audit.precision.local_correction_inf,pass
near-0.02,guarded,wider-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
near-0.02,guarded,wider-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
near-0.02,guarded,wider-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
near-0.02,guarded,wider-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
near-0.02,guarded,wider-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
near-0.02,guarded,wider-float32,precision_projected_kkt,2.367826022e-119,1e-10,<=,audit.precision.projected_kkt,pass
near-0.02,guarded,wider-float32,precision_b_gradient_inf,2.440180840559149e-17,1e-12,<=,audit.precision.b_gradient,pass
near-0.02,guarded,wider-float32,direction_0_estimated_relative_error,2.6382673812635645e-11,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
near-0.02,guarded,wider-float32,direction_0_first_relative_error,1.1724331886403213e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
near-0.02,guarded,wider-float32,direction_0_second_relative_error,5.056059429019688e-12,1e-06,<=,audit.ladders.0.second_relative_error,pass
near-0.02,guarded,wider-float32,direction_1_estimated_relative_error,4.1140795450649047e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
near-0.02,guarded,wider-float32,direction_1_first_relative_error,9.536608901467612e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
near-0.02,guarded,wider-float32,direction_1_second_relative_error,7.233655613000587e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
near-0.02,guarded,wider-float32,direction_2_estimated_relative_error,3.057115671737474e-08,1e-07,<=,audit.ladders.2.estimated_relative_error,pass
near-0.02,guarded,wider-float32,direction_2_first_relative_error,1.4993102517060258e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
near-0.02,guarded,wider-float32,direction_2_second_relative_error,7.330493224210756e-09,1e-06,<=,audit.ladders.2.second_relative_error,pass
near-0.02,guarded,mixed-float32,primary_feasible,True,True,==,fit.primary.feasible,pass
near-0.02,guarded,mixed-float32,primary_projected_kkt,1.942890293094024e-16,1e-10,<=,fit.primary.projected_kkt,pass
near-0.02,guarded,mixed-float32,primary_b_gradient_inf,6.679935943415535e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
near-0.02,guarded,mixed-float32,reference_feasible,True,True,==,fit.reference.feasible,pass
near-0.02,guarded,mixed-float32,reference_projected_kkt,8.465450562766819e-16,1e-10,<=,fit.reference.projected_kkt,pass
near-0.02,guarded,mixed-float32,reference_b_gradient_inf,2.9109550159357225e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
near-0.02,guarded,mixed-float32,coefficient_agreement,1.1355992178618719e-13,1e-10,<=,fit.scaled_reference_difference,pass
near-0.02,guarded,mixed-float32,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
near-0.02,guarded,mixed-float32,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
near-0.02,guarded,mixed-float32,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
near-0.02,guarded,mixed-float32,legacy_local_correction,8.887627361131984e-14,1e-10,<=,fit.local_correction_inf,pass
near-0.02,guarded,mixed-float32,precision_local_correction,8.947513890473974e-14,1e-10,<=,audit.precision.local_correction_inf,pass
near-0.02,guarded,mixed-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
near-0.02,guarded,mixed-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
near-0.02,guarded,mixed-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
near-0.02,guarded,mixed-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
near-0.02,guarded,mixed-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
near-0.02,guarded,mixed-float32,precision_projected_kkt,2.369076873e-119,1e-10,<=,audit.precision.projected_kkt,pass
near-0.02,guarded,mixed-float32,precision_b_gradient_inf,5.696375413850833e-18,1e-12,<=,audit.precision.b_gradient,pass
near-0.02,guarded,mixed-float32,direction_0_estimated_relative_error,2.5343806352068603e-11,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
near-0.02,guarded,mixed-float32,direction_0_first_relative_error,1.1693720930300322e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
near-0.02,guarded,mixed-float32,direction_0_second_relative_error,4.6369932234093735e-12,1e-06,<=,audit.ladders.0.second_relative_error,pass
near-0.02,guarded,mixed-float32,direction_1_estimated_relative_error,3.8610586607521874e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
near-0.02,guarded,mixed-float32,direction_1_first_relative_error,9.41292338339406e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
near-0.02,guarded,mixed-float32,direction_1_second_relative_error,9.335515263003645e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
near-0.02,guarded,mixed-float32,direction_2_estimated_relative_error,2.862899008699253e-08,1e-07,<=,audit.ladders.2.estimated_relative_error,pass
near-0.02,guarded,mixed-float32,direction_2_first_relative_error,1.5018929596278714e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
near-0.02,guarded,mixed-float32,direction_2_second_relative_error,3.439707442733092e-09,1e-06,<=,audit.ladders.2.second_relative_error,pass
near-0.02,guarded-log,first-stage-double,primary_feasible,True,True,==,fit.primary.feasible,pass
near-0.02,guarded-log,first-stage-double,primary_projected_kkt,2.220446049250313e-16,1e-10,<=,fit.primary.projected_kkt,pass
near-0.02,guarded-log,first-stage-double,primary_b_gradient_inf,1.0165445514708834e-16,1e-12,<=,fit.primary.b_gradient_inf,pass
near-0.02,guarded-log,first-stage-double,reference_feasible,True,True,==,fit.reference.feasible,pass
near-0.02,guarded-log,first-stage-double,reference_projected_kkt,8.049116928532385e-16,1e-10,<=,fit.reference.projected_kkt,pass
near-0.02,guarded-log,first-stage-double,reference_b_gradient_inf,2.0185221602437748e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
near-0.02,guarded-log,first-stage-double,coefficient_agreement,7.232309988986226e-14,1e-10,<=,fit.scaled_reference_difference,pass
near-0.02,guarded-log,first-stage-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
near-0.02,guarded-log,first-stage-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
near-0.02,guarded-log,first-stage-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
near-0.02,guarded-log,first-stage-double,legacy_local_correction,1.263484832234875e-15,1e-10,<=,fit.local_correction_inf,pass
near-0.02,guarded-log,first-stage-double,precision_local_correction,4.03270005086935e-16,1e-10,<=,audit.precision.local_correction_inf,pass
near-0.02,guarded-log,first-stage-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
near-0.02,guarded-log,first-stage-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
near-0.02,guarded-log,first-stage-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
near-0.02,guarded-log,first-stage-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
near-0.02,guarded-log,first-stage-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
near-0.02,guarded-log,first-stage-double,precision_projected_kkt,2.364144331e-119,1e-10,<=,audit.precision.projected_kkt,pass
near-0.02,guarded-log,first-stage-double,precision_b_gradient_inf,1.0639969214546442e-17,1e-12,<=,audit.precision.b_gradient,pass
near-0.02,guarded-log,first-stage-double,direction_0_estimated_relative_error,2.4211421604131334e-11,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_0_first_relative_error,1.1432098157822048e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_0_second_relative_error,4.978290286578225e-12,1e-06,<=,audit.ladders.0.second_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_1_estimated_relative_error,3.667512566160549e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_1_first_relative_error,1.0032005405563548e-10,1e-06,<=,audit.ladders.1.first_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_1_second_relative_error,8.252630288358291e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_2_estimated_relative_error,2.9045722907111705e-08,1e-07,<=,audit.ladders.2.estimated_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_2_first_relative_error,1.4684204518946832e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
near-0.02,guarded-log,first-stage-double,direction_2_second_relative_error,4.39075324078946e-09,1e-06,<=,audit.ladders.2.second_relative_error,pass
near-0.02,guarded-log,narrower-double,primary_feasible,True,True,==,fit.primary.feasible,pass
near-0.02,guarded-log,narrower-double,primary_projected_kkt,2.7755575615628914e-16,1e-10,<=,fit.primary.projected_kkt,pass
near-0.02,guarded-log,narrower-double,primary_b_gradient_inf,1.2625575193441738e-16,1e-12,<=,fit.primary.b_gradient_inf,pass
near-0.02,guarded-log,narrower-double,reference_feasible,True,True,==,fit.reference.feasible,pass
near-0.02,guarded-log,narrower-double,reference_projected_kkt,8.049116928532385e-16,1e-10,<=,fit.reference.projected_kkt,pass
near-0.02,guarded-log,narrower-double,reference_b_gradient_inf,4.1427915910288105e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
near-0.02,guarded-log,narrower-double,coefficient_agreement,6.052301517099013e-14,1e-10,<=,fit.scaled_reference_difference,pass
near-0.02,guarded-log,narrower-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
near-0.02,guarded-log,narrower-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
near-0.02,guarded-log,narrower-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
near-0.02,guarded-log,narrower-double,legacy_local_correction,9.40914827680242e-16,1e-10,<=,fit.local_correction_inf,pass
near-0.02,guarded-log,narrower-double,precision_local_correction,2.210861509440132e-16,1e-10,<=,audit.precision.local_correction_inf,pass
near-0.02,guarded-log,narrower-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
near-0.02,guarded-log,narrower-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
near-0.02,guarded-log,narrower-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
near-0.02,guarded-log,narrower-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
near-0.02,guarded-log,narrower-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
near-0.02,guarded-log,narrower-double,precision_projected_kkt,2.382362624e-119,1e-10,<=,audit.precision.projected_kkt,pass
near-0.02,guarded-log,narrower-double,precision_b_gradient_inf,1.9943970345228613e-17,1e-12,<=,audit.precision.b_gradient,pass
near-0.02,guarded-log,narrower-double,direction_0_estimated_relative_error,2.681604928756778e-11,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_0_first_relative_error,1.1456455466542387e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_0_second_relative_error,5.852707623645026e-12,1e-06,<=,audit.ladders.0.second_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_1_estimated_relative_error,3.6428372349169996e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_1_first_relative_error,1.0518487534118594e-10,1e-06,<=,audit.ladders.1.first_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_1_second_relative_error,8.587482589108834e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_2_estimated_relative_error,2.9745352613988404e-08,1e-07,<=,audit.ladders.2.estimated_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_2_first_relative_error,1.4854316656527925e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
near-0.02,guarded-log,narrower-double,direction_2_second_relative_error,5.5080828204945895e-09,1e-06,<=,audit.ladders.2.second_relative_error,pass
near-0.02,guarded-log,wider-double,primary_feasible,True,True,==,fit.primary.feasible,pass
near-0.02,guarded-log,wider-double,primary_projected_kkt,2.7755575615628914e-16,1e-10,<=,fit.primary.projected_kkt,pass
near-0.02,guarded-log,wider-double,primary_b_gradient_inf,1.0551889736785418e-16,1e-12,<=,fit.primary.b_gradient_inf,pass
near-0.02,guarded-log,wider-double,reference_feasible,True,True,==,fit.reference.feasible,pass
near-0.02,guarded-log,wider-double,reference_projected_kkt,1.0269562977782698e-15,1e-10,<=,fit.reference.projected_kkt,pass
near-0.02,guarded-log,wider-double,reference_b_gradient_inf,2.3509476089444266e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
near-0.02,guarded-log,wider-double,coefficient_agreement,6.927791673660512e-14,1e-10,<=,fit.scaled_reference_difference,pass
near-0.02,guarded-log,wider-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
near-0.02,guarded-log,wider-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
near-0.02,guarded-log,wider-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
near-0.02,guarded-log,wider-double,legacy_local_correction,3.4469812401985325e-16,1e-10,<=,fit.local_correction_inf,pass
near-0.02,guarded-log,wider-double,precision_local_correction,5.142923075494649e-16,1e-10,<=,audit.precision.local_correction_inf,pass
near-0.02,guarded-log,wider-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
near-0.02,guarded-log,wider-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
near-0.02,guarded-log,wider-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
near-0.02,guarded-log,wider-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
near-0.02,guarded-log,wider-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
near-0.02,guarded-log,wider-double,precision_projected_kkt,2.367136974e-119,1e-10,<=,audit.precision.projected_kkt,pass
near-0.02,guarded-log,wider-double,precision_b_gradient_inf,1.2499859818314031e-17,1e-12,<=,audit.precision.b_gradient,pass
near-0.02,guarded-log,wider-double,direction_0_estimated_relative_error,2.4856589403940363e-11,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
near-0.02,guarded-log,wider-double,direction_0_first_relative_error,1.1474872811175716e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
near-0.02,guarded-log,wider-double,direction_0_second_relative_error,4.538449118316542e-12,1e-06,<=,audit.ladders.0.second_relative_error,pass
near-0.02,guarded-log,wider-double,direction_1_estimated_relative_error,4.3548891087956406e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
near-0.02,guarded-log,wider-double,direction_1_first_relative_error,1.0394359524012543e-10,1e-06,<=,audit.ladders.1.first_relative_error,pass
near-0.02,guarded-log,wider-double,direction_1_second_relative_error,1.1297647676020054e-10,1e-06,<=,audit.ladders.1.second_relative_error,pass
near-0.02,guarded-log,wider-double,direction_2_estimated_relative_error,2.952407667192098e-08,1e-07,<=,audit.ladders.2.estimated_relative_error,pass
